UserID,Personal Loan,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard
1488,0,28,4,159,1,1.5,1,0,0,0,1,1
1489,0,38,12,39,2,0.3,1,174,0,0,1,0
1490,0,62,38,99,4,1.7,2,0,0,0,0,0
1491,0,30,4,18,4,0.3,2,0,0,0,1,1
1492,0,38,12,38,2,0.3,1,0,0,0,1,1
1493,0,33,8,133,1,0,1,0,0,0,1,0
1494,0,58,34,84,2,2.8,1,0,0,0,1,1
1495,0,59,35,60,1,0,2,0,0,0,1,1
1496,1,52,28,178,3,5.4,3,147,0,0,1,0
1497,0,36,12,18,1,0.5,3,0,0,0,0,1
1498,0,45,21,73,1,0.8,3,0,0,0,1,0
1499,0,49,23,125,1,7.3,1,0,0,0,0,0
1500,1,52,26,91,1,4.3,2,0,0,1,1,1
1501,0,54,28,74,2,1.1,1,0,0,0,1,0
1502,0,30,4,35,2,0.3,2,0,1,0,0,1
1503,0,65,39,113,1,2,1,0,0,0,1,1
1504,0,34,8,52,4,2.2,2,0,0,0,0,0
1505,1,30,6,191,2,4.4,2,0,0,0,1,0
1506,0,51,25,18,1,0.3,3,93,0,0,0,1
1507,0,52,27,25,2,0,1,0,0,0,1,1
1508,0,43,18,50,4,1.9,3,0,0,0,0,0
1509,0,35,10,75,4,0.7,3,0,0,0,1,1
1510,0,56,26,92,2,4.5,3,0,1,0,0,1
1511,0,57,32,33,2,2,2,0,0,0,1,0
1512,0,58,32,65,3,2.2,3,0,0,0,0,0
1513,0,53,28,44,3,1.7,1,0,0,0,0,0
1514,0,45,21,183,2,1.4,1,354,0,0,0,0
1515,0,44,20,175,2,1.4,1,0,0,0,1,1
1516,0,54,28,28,4,1.5,3,0,0,0,1,1
1517,0,41,17,49,4,2.2,2,0,0,0,0,0
1518,0,52,26,45,4,1.8,1,0,0,0,1,0
1519,1,43,17,64,4,3,3,221,0,0,1,0
1520,0,63,38,22,3,0.1,3,90,0,0,1,0
1521,0,54,30,120,1,7.4,1,119,0,0,1,1
1522,0,33,8,175,2,6.7,1,102,0,0,1,0
1523,0,25,-1,101,4,2.3,3,256,0,0,0,1
1524,0,41,16,104,1,1,3,0,0,0,1,0
1525,1,40,16,155,4,0.1,3,0,0,1,1,1
1526,0,43,18,58,1,2.4,1,0,0,0,0,0
1527,0,36,10,80,4,2.2,2,0,0,0,1,0
1528,0,57,33,45,1,1.8,3,195,0,0,0,0
1529,0,34,9,134,1,4.6,1,164,1,0,1,0
1530,0,38,14,58,4,2,3,153,1,0,0,0
1531,0,47,21,20,1,0.2,1,0,0,0,1,1
1532,0,39,13,25,4,1.5,3,0,0,0,1,0
1533,0,45,20,55,1,0.3,1,0,0,0,1,1
1534,0,62,37,155,1,1.3,1,0,0,0,0,0
1535,0,59,34,30,1,1.3,1,0,0,0,1,1
1536,0,61,37,39,4,0.4,1,0,0,0,1,1
1537,0,36,12,73,4,2,3,188,0,0,1,0
1538,0,58,34,41,4,1.3,1,0,0,0,1,0
1539,0,55,30,34,4,0.1,3,157,0,0,1,0
1540,0,29,5,21,3,0.9,3,119,0,0,0,0
1541,0,34,8,11,4,0.3,1,0,1,1,1,1
1542,0,61,35,154,2,6.9,1,0,0,0,0,0
1543,0,50,20,19,4,0.4,3,0,0,0,0,0
1544,0,52,26,101,2,2.4,2,0,0,0,1,0
1545,0,39,15,24,1,1,1,116,0,0,1,1
1546,0,55,29,131,2,2.7,1,0,1,0,0,0
1547,0,33,9,105,1,4,1,0,0,0,1,0
1548,0,47,21,52,1,1.2,2,194,0,0,0,0
1549,0,57,32,21,4,0.9,2,113,1,0,0,0
1550,0,57,31,45,3,1.4,1,198,0,0,1,0
1551,0,40,14,39,1,2,1,0,0,0,1,0
1552,0,50,25,192,2,2.8,1,238,0,0,0,1
1553,0,29,5,195,1,4.3,1,0,0,0,0,0
1554,0,46,22,83,3,0.7,1,0,0,0,0,0
1555,0,42,15,34,3,1,2,0,1,0,1,0
1556,0,59,33,49,4,1.7,2,104,0,0,1,0
1557,0,31,1,60,4,4,3,244,0,0,0,0
1558,0,51,25,41,4,1.8,1,0,0,0,0,0
1559,0,35,10,72,3,2.3,1,285,0,0,0,0
1560,1,59,35,102,4,3,2,115,0,0,1,0
1561,0,35,10,31,3,1.3,1,0,0,0,0,0
1562,0,46,20,73,1,1.5,2,128,0,0,1,0
1563,0,34,9,89,1,0,1,0,0,0,1,0
1564,0,55,29,19,4,0.7,3,121,1,0,0,1
1565,0,64,40,63,4,1.2,2,0,0,0,1,0
1566,0,34,9,104,3,1.2,3,0,0,0,1,0
1567,0,61,35,40,1,0.8,2,128,0,0,1,0
1568,0,63,39,92,2,0,3,0,0,0,1,0
1569,0,59,33,72,2,0.7,2,226,0,0,0,0
1570,0,51,27,44,3,1.9,2,141,0,0,0,0
1571,1,41,16,114,4,3.5,1,0,0,0,0,1
1572,0,37,13,73,4,2.4,1,0,0,0,0,0
1573,0,64,40,63,4,1.2,2,0,1,0,0,1
1574,0,44,20,69,1,0.8,3,184,0,1,1,1
1575,0,62,37,42,3,1.5,1,0,0,0,1,0
1576,0,50,26,88,1,2.7,1,0,0,0,1,0
1577,0,43,18,98,2,0.4,1,0,0,0,1,0
1578,1,34,8,65,1,3,1,227,0,0,1,0
1579,0,38,13,12,2,0.3,2,104,1,0,1,0
1580,1,29,5,122,4,3,1,0,0,0,0,1
1581,0,39,14,12,2,0,3,0,0,0,0,0
1582,0,53,29,24,2,0.2,1,0,0,0,0,1
1583,1,43,19,170,4,4.25,1,318,0,1,1,1
1584,1,61,36,184,4,2.3,2,342,0,1,1,1
1585,0,46,20,25,4,0.6,3,125,0,0,0,0
1586,0,57,31,131,2,2.7,1,0,0,0,0,0
1587,0,59,33,50,2,2.3,3,0,0,0,0,1
1588,0,52,28,21,2,0.4,1,0,1,0,1,0
1589,0,29,3,55,3,1.1,2,0,0,0,1,0
1590,1,57,32,124,1,0.2,2,0,0,0,1,0
1591,0,49,23,58,4,2.6,1,188,0,0,0,0
1592,0,39,13,72,2,2.8,1,0,0,0,1,0
1593,1,56,31,192,1,7,3,0,0,1,1,0
1594,0,63,38,83,3,1.8,2,0,0,0,1,0
1595,0,37,12,93,1,2.8,1,0,1,0,1,0
1596,0,56,26,38,3,1,3,110,1,0,1,0
1597,0,45,20,55,4,1.9,3,164,1,0,0,0
1598,0,66,41,11,3,0.1,3,0,1,0,0,1
1599,0,40,15,85,2,0.4,1,0,1,0,0,0
1600,0,50,24,124,1,4.9,1,266,0,0,1,0
1601,0,60,36,129,2,6,1,0,0,0,1,0
1602,0,31,7,180,1,4.3,1,0,0,0,0,0
1603,0,40,14,74,4,1.4,2,0,0,0,1,0
1604,1,36,6,138,1,7,3,86,0,0,1,0
1605,1,55,29,111,2,3.6,3,0,0,0,0,1
1606,0,54,28,83,3,0.8,1,0,0,0,1,0
1607,0,35,10,33,4,1.7,1,87,0,0,1,0
1608,0,55,29,21,4,0.7,3,0,0,0,0,0
1609,0,36,10,35,2,0.3,1,98,0,0,1,0
1610,0,66,41,105,1,0.8,3,0,1,1,1,1
1611,0,38,14,103,1,0.8,2,0,0,0,0,1
1612,0,58,32,75,2,2.3,3,0,0,0,0,0
1613,0,41,17,33,1,0.7,1,104,0,0,0,0
1614,0,60,34,52,4,1.7,2,0,1,0,1,0
1615,0,47,23,89,1,2.6,2,0,1,1,1,1
1616,0,62,36,63,1,2.5,3,0,0,0,0,0
1617,1,48,23,84,4,3.1,2,0,1,1,1,0
1618,0,61,36,44,4,2.1,1,0,0,0,0,0
1619,0,29,3,29,3,1,1,0,0,0,1,1
1620,0,45,21,29,1,0.3,3,0,0,0,1,0
1621,0,39,14,22,2,0.3,2,0,0,0,1,0
1622,0,31,6,53,4,2.2,1,114,0,0,1,0
1623,0,39,14,24,2,0.3,2,0,0,0,1,0
1624,0,63,38,153,1,1.3,1,455,0,0,0,0
1625,0,28,2,31,2,0.3,2,0,1,0,1,0
1626,0,56,30,21,2,0.7,2,0,0,0,1,0
1627,0,31,6,180,2,6.7,1,0,0,0,0,0
1628,0,46,20,82,3,0.7,2,0,0,0,1,1
1629,0,42,18,90,4,0.8,1,245,1,0,0,0
1630,1,53,29,154,4,7.4,3,0,0,0,0,0
1631,0,41,17,99,2,1.8,2,0,0,0,1,1
1632,1,61,36,153,1,2.6,2,0,1,1,0,1
1633,1,31,5,93,2,3.1,2,0,0,0,1,0
1634,0,62,38,53,1,0,2,0,0,0,0,0
1635,0,59,34,18,3,1.3,2,104,0,1,1,1
1636,0,49,24,70,1,2.9,1,0,0,0,0,0
1637,0,65,39,100,4,1.7,3,0,0,0,0,1
1638,1,30,6,193,3,6.3,3,0,0,0,1,0
1639,0,32,7,125,1,0,1,0,0,0,1,1
1640,0,56,31,68,2,0,3,0,1,0,1,0
1641,0,36,10,55,1,2,1,95,0,0,1,0
1642,1,58,34,152,4,3.6,3,0,0,0,0,0
1643,0,27,3,84,3,1.5,1,0,0,0,1,1
1644,0,41,16,13,2,0,3,0,0,0,1,0
1645,0,59,35,33,4,0.4,1,131,0,0,0,1
1646,0,56,32,89,4,1,2,90,1,0,1,0
1647,0,52,26,93,1,2.4,1,0,0,0,1,0
1648,0,35,5,68,4,1.8,3,0,0,0,0,0
1649,0,47,21,85,2,1.7,2,0,0,0,0,1
1650,0,29,4,73,1,0.8,2,0,0,0,1,0
1651,0,31,6,83,4,2.2,2,106,0,0,1,0
1652,1,62,36,158,2,6.3,3,0,0,0,1,0
1653,1,48,18,182,4,6,3,0,0,0,1,0
1654,0,26,1,24,2,0.9,3,123,0,0,0,1
1655,0,60,34,102,2,2,1,0,0,0,1,1
1656,0,35,11,53,3,2.8,1,0,0,0,0,0
1657,0,40,15,175,2,3.3,1,0,0,0,1,0
1658,0,31,5,28,3,1,1,0,0,0,1,0
1659,0,50,25,14,4,0.8,1,0,0,0,1,0
1660,1,33,7,139,1,4,3,106,0,1,1,1
1661,0,37,11,34,3,0.9,1,0,0,0,1,0
1662,0,38,14,64,1,1.5,3,0,0,0,0,1
1663,0,63,38,84,4,0.1,2,0,0,0,0,0
1664,0,57,32,42,3,0.5,2,0,1,0,1,0
1665,0,61,35,63,1,1.6,1,0,0,0,1,0
1666,0,37,12,100,3,1.2,3,341,0,0,1,1
1667,1,51,25,190,2,4.2,2,0,0,0,1,0
1668,0,44,20,22,1,1,1,91,0,0,0,0
1669,0,63,37,20,1,0.8,2,0,1,0,0,1
1670,0,43,18,21,2,1.4,2,0,0,0,1,1
1671,0,38,14,25,4,0.4,2,101,0,0,1,0
1672,0,34,9,20,4,1.1,3,0,0,0,1,0
1673,1,48,23,173,3,0.2,1,0,0,1,1,1
1674,0,29,5,81,2,2.5,1,0,0,0,0,1
1675,1,37,11,139,2,0.8,2,421,0,0,1,0
1676,0,60,35,119,2,3.9,1,0,1,0,1,0
1677,0,46,20,74,4,2.6,3,104,0,0,1,0
1678,0,34,10,42,1,1.5,2,131,0,0,0,0
1679,0,56,30,73,2,1.1,1,0,0,0,0,0
1680,1,57,31,114,4,5.2,1,0,1,1,1,0
1681,0,62,36,44,2,1,3,0,0,0,0,0
1682,0,32,8,141,2,4.33,1,0,0,0,0,0
1683,0,51,26,14,2,0,1,103,0,0,1,0
1684,0,55,29,33,2,0.4,3,0,0,0,0,0
1685,0,60,34,83,2,2,1,249,0,0,0,0
1686,0,40,16,89,4,0.8,1,155,0,0,1,0
1687,0,62,38,39,4,2.2,1,0,1,0,1,0
1688,0,63,39,83,3,2,3,0,0,0,1,1
1689,0,60,34,108,2,2,1,359,0,0,1,0
1690,0,59,34,21,3,1.3,2,0,0,0,1,1
1691,0,26,1,102,1,1.9,1,0,0,0,0,0
1692,0,56,32,48,1,1.6,3,0,0,0,0,1
1693,0,58,32,32,3,1.4,1,0,0,0,1,0
1694,0,57,31,43,1,0.2,1,0,0,0,0,0
1695,0,48,23,35,4,0.4,2,118,0,0,0,0
1696,0,30,6,184,1,6,1,0,0,0,1,0
1697,0,45,21,140,2,7.6,1,132,0,0,0,0
1698,0,64,38,32,3,0.7,2,0,0,0,1,1
1699,0,44,20,149,1,1.7,1,0,0,0,1,0
1700,0,51,25,15,4,0.6,3,0,0,0,0,1
1701,0,43,16,71,3,2.33,2,0,0,0,0,0
1702,0,29,3,108,4,1.8,2,0,0,0,0,0
1703,0,56,30,122,2,0.5,1,0,0,0,0,1
1704,0,65,41,40,3,0.1,3,0,0,0,1,0
1705,0,46,22,198,2,6.67,1,0,0,0,0,1
1706,0,48,24,79,4,1.4,2,0,1,0,0,1
1707,0,56,31,84,1,0.1,3,0,0,0,1,0
1708,0,61,37,31,3,0.4,2,0,0,0,0,1
1709,0,46,20,12,4,0.6,3,0,0,0,0,1
1710,0,58,34,88,2,1.6,1,0,0,0,1,1
1711,0,31,5,29,2,0.3,2,131,0,0,1,1
1712,0,27,3,201,1,6.33,1,158,0,0,1,0
1713,0,44,20,20,1,1.4,3,0,0,0,0,0
1714,0,44,20,15,1,1,1,0,0,0,1,0
1715,0,51,27,155,2,0.4,1,107,0,0,0,1
1716,0,39,13,25,3,0.2,2,0,0,0,1,0
1717,0,32,8,200,2,6.5,1,565,0,0,1,0
1718,0,33,7,101,1,2.7,2,233,0,0,0,0
1719,0,40,16,19,4,0.4,2,0,0,0,1,1
1720,0,36,12,188,2,6.5,1,0,0,0,1,1
1721,0,52,28,8,1,0.3,1,0,0,0,1,0
1722,0,54,29,59,2,2.3,3,152,0,0,1,0
1723,0,26,2,72,4,2.6,1,0,1,1,1,0
1724,0,39,15,55,1,1.5,3,0,0,0,1,0
1725,0,46,19,24,3,0.67,2,0,0,0,1,0
1726,0,57,32,19,1,1.3,1,0,0,0,1,0
1727,0,59,33,71,2,2.3,3,150,0,0,1,1
1728,0,52,26,54,2,1.5,2,0,0,0,0,1
1729,0,52,26,28,1,0.3,3,0,0,0,1,0
1730,0,50,20,25,4,0.4,3,0,0,0,1,0
1731,0,41,17,51,2,0.6,3,0,0,0,0,1
1732,1,43,19,125,3,2.4,1,0,0,0,1,0
1733,0,25,0,88,2,1.8,2,319,0,0,1,1
1734,0,40,16,125,2,2.2,1,0,0,0,1,0
1735,0,35,10,79,4,2.1,3,182,0,0,1,0
1736,0,60,36,31,3,0.4,2,0,0,0,1,1
1737,0,57,31,131,2,2.7,1,394,0,0,0,1
1738,0,44,19,70,1,0.2,2,230,1,0,0,0
1739,0,61,36,38,3,0.9,3,82,0,0,1,1
1740,0,33,7,83,1,2.5,1,0,1,1,1,1
1741,0,45,20,59,1,2.4,1,0,1,1,1,0
1742,0,45,21,121,1,4.7,1,0,0,0,0,0
1743,0,64,38,42,2,0.7,3,137,0,0,1,0
1744,0,50,24,32,4,1.8,1,109,0,0,1,0
1745,0,28,3,29,4,0.8,1,135,0,0,1,0
1746,0,37,12,40,2,1.1,2,0,1,0,0,1
1747,0,62,36,25,3,0.3,3,0,0,0,1,1
1748,0,29,5,21,4,0.4,2,89,0,0,0,1
1749,0,49,23,79,3,0.7,2,151,0,0,1,0
1750,0,46,22,52,2,2.1,3,221,0,0,0,0
1751,0,60,34,61,4,1.7,2,229,0,0,0,0
1752,0,55,31,25,2,0.2,1,0,0,0,0,0
1753,1,33,8,155,1,7.4,3,0,0,0,0,0
1754,0,53,29,25,2,0.4,1,0,0,0,1,0
1755,0,50,24,80,4,4.9,1,0,0,0,1,0
1756,0,28,3,55,4,1.7,2,0,0,0,1,1
1757,0,42,17,23,2,0,3,0,0,0,0,0
1758,0,33,9,60,1,1.2,1,0,0,0,1,1
1759,0,40,14,54,2,0.7,1,0,0,0,0,0
1760,0,31,6,44,4,0.8,1,0,0,0,0,0
1761,0,41,16,33,4,0,2,0,0,0,1,0
1762,0,52,27,45,2,2,2,121,0,0,0,1
1763,0,65,35,55,4,1.67,3,89,0,0,1,1
1764,0,48,24,134,1,5,1,0,0,0,0,1
1765,0,45,21,44,3,0.6,2,0,0,0,1,0
1766,0,26,0,149,2,7.2,1,154,0,0,0,0
1767,0,64,38,22,2,0.2,3,0,1,0,0,0
1768,0,41,14,74,3,2.33,2,0,0,0,1,0
1769,1,43,18,128,4,5.3,1,84,0,0,0,0
1770,0,60,36,62,4,2.2,1,0,0,0,0,0
1771,0,62,37,9,1,0.1,1,94,0,0,0,0
1772,0,46,21,9,2,0.7,3,0,0,0,1,0
1773,0,36,11,15,2,0.3,2,119,0,0,0,0
1774,0,31,5,28,4,0.8,1,0,0,0,0,0
1775,0,43,18,83,3,0.5,3,0,0,0,0,1
1776,0,46,22,73,1,0.8,3,117,0,0,0,0
1777,0,50,26,42,4,1.1,2,151,0,0,1,0
1778,0,52,27,34,2,0.7,2,114,0,0,1,1
1779,0,27,3,32,3,1,2,0,0,0,0,0
1780,0,34,9,68,1,2.8,1,0,0,0,1,0
1781,0,49,24,82,1,2.9,1,267,0,0,1,0
1782,0,52,26,19,2,0.7,2,0,0,0,0,1
1783,0,37,11,60,2,2.8,1,181,0,0,0,1
1784,0,53,27,192,1,1.7,1,601,0,0,1,0
1785,1,54,29,119,3,2,1,0,1,1,0,0
1786,0,29,3,190,2,4.5,1,0,0,0,1,0
1787,0,35,11,34,1,1.5,2,0,0,0,0,0
1788,0,32,6,44,4,0.2,1,0,1,1,1,1
1789,0,38,13,23,4,0.2,3,0,0,0,1,0
1790,1,44,20,171,4,0.7,1,567,0,1,1,1
1791,0,44,20,43,1,0.3,3,0,1,0,0,1
1792,0,48,22,139,1,0,1,0,0,1,1,1
1793,0,46,20,118,1,5.7,1,0,0,1,1,1
1794,1,35,9,113,3,0.8,3,0,0,0,1,0
1795,1,56,32,98,3,3.9,3,0,0,0,0,0
1796,0,49,24,70,1,2.9,1,0,0,0,0,1
1797,0,57,32,42,2,2.1,3,0,0,0,1,0
1798,0,35,10,143,1,8.6,1,0,0,0,1,1
1799,1,44,20,185,3,2.7,1,0,0,0,1,0
1800,0,38,14,28,4,0.4,2,100,0,0,1,0
1801,0,57,33,45,3,1.5,1,181,1,1,1,1
1802,0,35,10,78,1,2.6,2,0,0,0,0,0
1803,0,29,3,121,2,1.3,1,0,0,0,0,0
1804,0,58,32,59,1,1.6,1,0,0,0,1,0
1805,0,40,16,64,4,2.67,1,0,1,0,1,0
1806,0,51,26,15,2,0,1,114,0,0,1,0
1807,0,61,36,10,1,0.1,1,0,0,0,0,0
1808,0,46,20,61,2,0.4,3,0,0,0,0,0
1809,0,55,31,50,4,1.5,1,0,0,0,1,0
1810,0,35,10,79,4,2.1,3,0,1,0,1,0
1811,0,60,34,35,1,0.2,1,0,0,0,1,0
1812,0,28,3,11,4,0.5,3,0,0,0,0,0
1813,0,43,19,128,1,4.7,1,0,0,0,1,0
1814,0,61,36,55,3,0.9,3,0,0,0,1,1
1815,0,48,22,79,3,0.7,2,0,0,0,1,0
1816,0,65,39,18,2,0.4,1,0,1,1,1,1
1817,0,45,19,91,2,1.7,2,0,1,0,1,0
1818,0,36,11,9,4,0.2,3,0,0,0,0,1
1819,0,45,20,62,2,2.2,3,0,0,0,1,0
1820,0,60,34,59,1,1.6,1,231,0,0,1,0
1821,0,47,22,25,1,0.1,1,148,0,0,1,0
1822,0,32,7,54,4,1.3,1,0,1,0,1,0
1823,1,48,23,112,1,5.1,2,86,1,1,1,0
1824,0,33,8,125,1,0,1,0,0,0,1,1
1825,1,49,23,194,4,8.3,2,0,0,0,0,1
1826,1,56,32,161,1,5.8,3,0,1,0,0,0
1827,0,59,33,35,1,0.2,1,171,0,0,0,0
1828,0,56,30,113,2,2.7,1,352,0,0,0,1
1829,0,30,4,25,2,0.3,2,0,0,0,0,0
1830,0,59,29,45,3,2,3,0,0,0,1,0
1831,0,38,13,119,2,7.8,1,221,0,0,0,0
1832,0,47,22,30,4,0.4,2,115,0,0,1,1
1833,0,54,29,79,4,3.8,2,0,1,0,1,0
1834,1,34,9,178,1,0.8,3,0,0,0,0,0
1835,0,41,16,23,2,0.3,2,118,0,0,0,0
1836,0,47,23,171,2,1.4,1,284,0,0,1,1
1837,0,44,19,74,4,1.9,3,0,0,0,0,0
1838,0,43,18,103,3,1,1,180,0,0,1,1
1839,0,31,7,99,1,4,1,0,0,0,1,0
1840,0,28,2,43,4,1.3,3,0,0,0,1,1
1841,0,55,25,23,4,0.4,3,88,0,0,0,0
1842,0,42,17,91,1,0.1,2,199,0,0,1,1
1843,0,53,29,93,1,2.7,2,256,0,0,1,0
1844,0,30,6,154,1,6,1,0,0,0,0,0
1845,0,65,40,21,3,0.1,3,0,0,0,0,1
1846,0,43,18,65,2,2.2,3,0,0,0,1,0
1847,0,56,32,15,1,0.1,2,0,0,0,1,0
1848,0,25,0,52,3,2.6,3,159,0,0,0,0
1849,0,35,10,30,3,1.3,1,0,1,1,1,1
1850,0,50,26,42,1,1.6,2,0,0,0,1,0
1851,0,36,10,20,4,0.3,1,97,0,0,1,0
1852,0,34,8,60,4,2.2,2,0,0,0,0,1
1853,0,32,6,54,4,1.8,3,167,0,0,0,0
1854,0,51,25,60,4,2.6,1,97,0,0,1,0
1855,0,52,25,41,3,1,2,0,0,0,1,0
1856,0,65,39,30,3,0.7,2,0,0,0,1,1
1857,0,51,24,21,2,1,2,0,0,0,1,0
1858,0,37,13,105,1,0.8,2,0,0,0,0,1
1859,0,35,11,65,3,2.8,1,240,0,0,1,0
1860,0,67,41,20,2,0.4,1,80,0,0,0,0
1861,1,30,6,179,3,4.9,1,142,0,0,1,0
1862,0,62,38,161,1,2.9,1,0,1,1,1,1
1863,0,42,17,82,1,3.7,3,0,0,0,1,0
1864,0,48,22,43,1,1.2,2,112,0,0,1,0
1865,0,61,36,61,2,2.8,1,0,0,0,0,0
1866,0,36,6,90,4,1.8,3,0,1,0,0,0
1867,0,48,24,90,1,2.6,2,334,0,0,1,0
1868,0,65,39,21,2,0.4,1,0,0,0,0,0
1869,0,25,1,118,1,5.4,1,0,0,0,1,1
1870,0,55,30,44,2,2,2,0,0,0,1,0
1871,1,63,37,110,1,4.1,3,0,0,0,0,0
1872,0,31,5,99,4,1.8,2,268,0,0,0,0
1873,0,43,17,98,3,1.1,1,0,0,0,0,0
1874,0,28,4,69,3,0.7,2,80,0,0,1,0
1875,0,37,11,82,3,0.9,2,218,0,0,1,1
1876,0,27,3,112,3,2.5,1,389,1,0,1,0
1877,0,62,38,123,1,2.9,1,0,0,0,0,0
1878,0,51,24,78,1,2.67,2,0,0,0,1,0
1879,0,56,30,59,3,0.8,1,159,1,0,1,0
1880,0,56,30,78,3,1.7,2,0,0,0,0,0
1881,0,44,19,49,4,1.9,3,89,0,0,1,0
1882,0,46,19,82,3,2.67,2,0,0,0,0,0
1883,1,56,32,125,3,0.6,1,342,0,1,1,1
1884,0,56,30,185,1,2.9,1,0,0,0,0,0
1885,0,57,33,163,1,7.4,1,0,0,0,1,0
1886,0,31,6,19,4,1.1,3,104,0,1,1,1
1887,0,65,41,115,4,1.7,2,0,0,0,0,0
1888,0,31,7,81,2,2,2,0,0,1,1,1
1889,0,36,10,93,1,2.8,3,0,0,0,1,0
1890,1,56,30,111,4,0.3,1,372,1,1,1,0
1891,0,52,27,184,1,8.1,1,0,0,0,0,0
1892,0,42,18,50,4,2.2,2,0,0,0,0,0
1893,0,55,30,55,3,1.7,1,0,0,0,0,1
1894,0,49,24,13,1,0.4,3,101,1,0,0,0
1895,0,51,25,29,4,0.1,1,0,0,0,1,1
1896,0,26,2,72,4,2.6,1,0,0,0,1,0
1897,0,32,7,83,1,2.6,2,0,1,0,0,1
1898,0,54,29,98,1,0.1,3,0,0,0,0,0
1899,0,50,24,43,4,0.1,1,0,0,0,1,0
1900,0,59,33,34,1,0.2,1,0,0,0,1,0
1901,0,61,36,10,4,0.4,2,0,0,0,1,0
1902,0,43,19,201,2,6.67,1,0,1,0,1,0
1903,0,39,14,85,3,1.2,3,107,0,0,1,1
1904,0,56,26,50,3,1.4,3,0,0,0,0,0
1905,0,38,14,91,2,0,1,0,0,0,1,0
1906,0,25,-1,112,2,2,1,241,0,0,1,0
1907,0,42,17,98,2,0.4,1,275,0,0,1,0
1908,0,42,18,115,1,0.3,1,0,0,0,0,0
1909,0,50,26,22,4,0.5,2,112,0,0,1,0
1910,0,56,30,101,3,1.7,2,0,0,0,0,1
1911,0,43,18,83,2,3.8,3,112,0,0,0,0
1912,0,60,35,52,3,0.5,2,0,0,0,0,0
1913,1,42,16,191,3,4.8,2,0,1,1,1,0
1914,1,57,33,134,4,0.9,1,198,0,0,1,0
1915,0,48,24,54,1,1.6,2,186,0,0,1,0
1916,0,37,11,69,3,2.1,1,0,1,0,0,0
1917,0,57,32,64,3,1.6,3,0,0,0,1,0
1918,0,62,32,53,4,1.67,3,142,0,0,0,0
1919,1,39,9,118,2,6,3,246,0,1,1,1
1920,0,38,13,19,2,1.4,2,120,0,0,0,1
1921,0,54,28,31,2,0.4,3,0,0,0,0,0
1922,0,45,21,63,1,0.8,3,245,0,0,1,1
1923,0,39,15,25,1,1.4,3,0,0,0,0,0
1924,0,45,19,22,1,0.2,1,0,0,0,1,0
1925,0,62,38,78,1,1.8,3,0,0,0,0,0
1926,0,43,19,81,1,0.3,1,218,0,0,1,0
1927,0,30,6,41,1,2.4,2,0,0,0,1,0
1928,0,35,10,62,3,2.3,1,0,0,0,0,0
1929,0,58,34,35,1,1.2,3,0,0,0,1,0
1930,0,44,19,30,1,0.6,3,0,0,0,1,0
1931,0,56,29,51,3,1,2,0,0,0,1,0
1932,0,28,2,140,2,2,1,0,0,0,1,0
1933,0,64,39,73,3,2.4,1,185,0,0,0,0
1934,0,63,39,40,4,1.2,2,0,0,0,1,0
1935,0,44,20,69,1,0.8,3,0,0,0,1,1
1936,1,34,9,191,1,4.8,3,0,0,1,1,1
1937,0,50,24,82,3,3,2,0,0,0,1,0
1938,1,51,25,181,1,3.3,3,589,1,1,1,0
1939,0,30,4,38,1,1.9,3,0,0,0,1,0
1940,0,55,31,23,2,0.2,1,0,0,0,1,0
1941,0,57,33,55,1,1.8,3,0,0,0,1,0
1942,0,43,19,58,2,3.2,1,0,0,0,1,0
1943,0,61,36,29,2,0.5,2,0,0,0,1,0
1944,0,49,23,39,4,2.6,1,0,0,0,0,0
1945,0,52,28,39,3,1.9,2,83,0,1,1,1
1946,0,57,33,30,3,1.5,1,151,1,0,1,0
1947,0,53,23,58,4,2,3,0,0,0,1,1
1948,0,52,28,62,1,1.8,3,231,0,0,1,0
1949,0,39,15,62,4,2.4,1,86,0,0,0,0
1950,0,58,34,19,1,1.2,3,0,0,0,0,0
1951,0,36,12,38,1,1.5,2,0,0,0,0,0
1952,0,45,21,84,4,2,3,0,0,0,1,1
1953,0,30,5,78,1,2.6,2,0,0,0,1,0
1954,0,49,25,22,4,0.2,1,83,0,0,1,0
1955,0,44,20,81,4,2,3,277,0,0,1,0
1956,0,43,17,32,3,0.5,2,0,0,0,1,0
1957,0,42,18,89,4,0.8,1,184,0,0,0,0
1958,0,29,4,121,2,3.3,1,0,0,0,1,0
1959,0,28,2,42,1,1.5,1,0,0,0,1,1
1960,0,50,24,130,1,1,1,0,0,0,0,0
1961,0,44,19,30,4,0,2,0,0,0,1,0
1962,0,52,26,114,1,4.9,1,0,0,0,0,0
1963,0,28,4,155,1,6.33,1,0,0,0,0,0
1964,0,62,38,50,2,1.1,1,0,0,0,0,1
1965,0,34,10,34,1,1.5,2,111,0,0,0,1
1966,0,45,20,94,3,0.5,3,0,0,0,1,0
1967,0,52,26,114,2,2.4,2,0,0,0,0,0
1968,0,43,18,89,3,0.5,3,108,0,0,0,1
1969,0,54,24,49,1,1.4,3,0,0,0,1,0
1970,0,64,38,115,1,2,1,0,0,0,1,1
1971,0,27,3,148,1,1.5,1,397,0,0,1,1
1972,0,42,17,72,4,1.1,2,203,0,0,0,1
